spotify_track_uri,play_count,first_play,last_play,avg_ms_played,skip_rate,shuffle_rate,recency_days,repeat_within_30d,repeat_probability,track_name,artist_name,album_name
04aAxqtGp5pv12UXAg4pkq,1,2016-12-01 07:51:34,2016-12-01 07:51:34,115117.0,0.0,1.0,0,0,8.4704996e-05,Centuries,Fall Out Boy,American Beauty/American Psycho
04cd1MHVq1D8v1nuTZoCdv,1,2021-03-07 05:24:20,2021-03-07 05:24:20,186315.0,0.0,0.0,0,0,8.9366724e-05,Puntos Suspensivos,Piso 21,Ubuntu
04dqYNkXUPAVc9ZfHYicW6,1,2020-04-01 17:30:02,2020-04-01 17:30:02,189658.0,0.0,0.0,0,0,8.5545646e-05,Irreplaceable,Zak Manley,Irreplaceable
04e7ShzjEkOos7fxaC6ljd,1,2016-06-08 21:23:22,2016-06-08 21:23:22,5122.0,0.0,1.0,0,0,6.517772e-05,Monalisa - Radio Edit,Alkilados,Monalisa
04iybI0soiHwBIeVUwXxbg,13,2020-03-20 05:00:23,2021-05-20 23:49:44,82103.53846153847,0.0,1.0,426,0,0.00017265929,Hey Porter,Johnny Cash,Johnny Cash at Sun
04jUWHa4mIZKn7duaD2gXW,16,2020-05-15 17:04:09,2024-09-12 06:28:41,120695.0625,0.0625,0.6875,1580,0,2.1562311e-05,My Wife,The Who,Who's Next - Deluxe Edition
04kaFiaV3JZt8BkIltXK75,1,2016-08-24 03:25:11,2016-08-24 03:25:11,105991.0,0.0,0.0,0,0,0.0002036255,Wouldn't It Be Nice,The Beach Boys,Pet Sounds
04kdbkyXKEGnbRxqLKjchb,2,2016-10-12 19:47:53,2016-10-12 23:14:13,58318.5,0.0,1.0,0,1,0.999303,Si Nos Dejan - En Vivo,Luis Miguel,Grandes Éxitos
04kyaVMvZfQcF4FlGPBJWt,1,2017-04-20 20:33:14,2017-04-20 20:33:14,5042.0,0.0,0.0,0,0,0.00011784961,Hope Fails,Howard Shore,The Lord of the Rings: The Return of the King
04meQOdHsGUMmlgLHmq0Is,7,2023-11-23 21:55:39,2024-11-22 04:33:11,208603.7142857143,0.14285714285714285,1.0,364,0,0.000110722605,If Not for You (2014 Remaster),George Harrison,All Things Must Pass
04uiNYymgylz2ej8uOjZyv,1,2016-12-05 07:17:01,2016-12-05 07:17:01,18808.0,0.0,0.0,0,0,0.00011784961,"Good Times, Bad Times - Mono",The Rolling Stones,The Rolling Stones In Mono
04vLj9QUXoKdRlsp3gkURo,1,2024-11-20 18:34:53,2024-11-20 18:34:53,175333.0,0.0,0.0,0,0,9.806152e-05,Mele Kalikimaka (Merry Christmas),Bing Crosby,White Christmas
04xYrikbiBH39wHO7Sjae0,5,2018-11-17 18:45:52,2019-09-05 18:08:56,8886.8,0.0,0.6,291,0,8.889077e-05,Greenback Boogie,Ima Robot,Greenback Boogie - Single
04zzJ7RhcAmYwTg7MlJoB9,1,2021-01-26 16:46:11,2021-01-26 16:46:11,275715.0,0.0,0.0,0,0,0.00014690189,My Baby Blue,John Hiatt & The Goners,Beneath This Gruff Exterior
053MmyPx78Tjy8gdZSLoUL,1,2020-01-01 11:43:08,2020-01-01 11:43:08,223000.0,0.0,1.0,0,0,7.210085e-05,Que Te Ha Dado Esa Mujer,Omar Chaparro,Como Caído del Cielo
055lCm3ZhtHaO6h4sCMtrG,16,2016-11-28 01:51:10,2019-11-06 01:26:33,71082.5,0.0,0.875,1072,0,0.00016545561,Keep Me in Mind,Zac Brown Band,You Get What You Give
056rtilqF4cqLOgDQGqYqv,1,2017-08-20 03:54:53,2017-08-20 03:54:53,194106.0,0.0,1.0,0,0,5.0889877e-05,When Something Is Wrong with My Baby,Sam & Dave,The Best of Sam & Dave
058gdiBln6OADguG08GOaU,1,2022-01-08 03:21:06,2022-01-08 03:21:06,255640.0,0.0,1.0,0,0,9.7441094e-05,Tru,Lloyd,TRU - LP
059bcIhyc2SBwm6sw2AZzd,1,2020-08-16 18:13:10,2020-08-16 18:13:10,1688.0,0.0,1.0,0,0,6.517772e-05,Te Vi,Piso 21,Te Vi
05BcisbhFsmVpTZ0kGD7gK,33,2017-04-09 10:45:38,2023-09-24 23:22:19,80914.24242424243,0.0,0.7272727272727273,2359,0,0.00013357645,Loving Cup,The Rolling Stones,Exile On Main Street
05DAGutMwjfc7HL5MFa1om,6,2023-03-06 03:24:37,2024-10-21 02:15:19,170057.16666666666,0.16666666666666666,1.0,594,0,0.00011145555,Moonlight Rider,Neil Diamond,50th Anniversary Collector's Edition
05Ez6KwjICkscWQVTsT3f5,61,2017-01-06 06:47:27,2024-12-15 21:04:50,148601.2131147541,0.0,0.8688524590163934,2900,0,0.00017595953,I Will Be Found (Lost At Sea),John Mayer,Paradise Valley
05FgZdqxXg40X0WG8MmWMA,2,2021-01-15 00:53:46,2022-02-08 16:59:42,123165.0,0.0,0.0,389,0,0.00033477513,Something Changed,Pulp,Different Class
05HpBFLrHBjWpgV0DSPUAv,1,2021-12-23 05:12:02,2021-12-23 05:12:02,1208.0,0.0,0.0,0,0,0.00011784961,Tiroteo,Marc Seguí,Tiroteo
05IRllaVkCLy5Iyz3JUXNC,1,2020-11-10 20:33:54,2020-11-10 20:33:54,186643.0,0.0,0.0,0,0,8.9366724e-05,Caerulea,Bladverk Band,Obliqua
05KfyCEE6otdlT1pp2VIjP,6,2017-02-03 09:28:54,2017-06-22 05:44:43,156118.0,0.0,0.6666666666666666,138,0,7.005979e-05,Believer,Imagine Dragons,Believer
05MDFYXowUxDjohip1ensI,15,2020-12-05 00:24:07,2023-02-09 17:11:04,109790.53333333334,0.06666666666666667,1.0,796,0,4.951624e-05,Do,The White Stripes,The White Stripes
05NYcsjJwOYq4jIiKPVj9p,2,2015-01-12 22:46:09,2022-03-17 20:02:31,95858.0,0.5,0.0,2620,0,0.0005458289,Hard To Handle,The Black Crowes,Shake Your Money Maker
05Oj9OLLMJPm5pPN15plJJ,1,2015-06-04 20:49:48,2015-06-04 20:49:48,228906.0,0.0,1.0,0,0,6.7122644e-05,Lullaby For The Summer,Jimi Hendrix,Valleys Of Neptune
05RRGLB9e7tlumOIMoZWsf,1,2023-05-02 16:49:24,2023-05-02 16:49:24,225706.0,0.0,0.0,0,0,0.0001042026,To Build Something,Malted Milk,"Love, Tears & Guns"
05SBRd4fXgn8FX7bf8BCAE,1,2015-09-01 00:56:05,2015-09-01 00:56:05,2669.0,1.0,1.0,0,0,7.279815e-05,I Need Your Love (feat. Ellie Goulding),Calvin Harris,18 Months
05THsi78acF3yVLcnLyqIl,1,2021-06-04 23:17:35,2021-06-04 23:17:35,567.0,0.0,1.0,0,0,6.517772e-05,Same Old Games - Remix/Single Edit,Canned Heat,Same Old Games (Remix/Single Edit)
05UGuscco306NcBvGHVQ2h,24,2019-04-07 20:40:53,2023-08-14 23:55:29,84331.41666666667,0.08333333333333333,0.8333333333333334,1590,0,9.213076e-05,When You Were Young - Live From The Royal Albert Hall / 2009,The Killers,Live From The Royal Albert Hall
05VGUOV68jMyJEc2iTRId8,1,2023-01-24 16:40:17,2023-01-24 16:40:17,184540.0,0.0,1.0,0,0,6.834299e-05,Erwachen der Berge,Camilo Branca,Salzburger Winter
05Z77MHLPcBA2Wd5eDSJzl,28,2016-11-28 20:39:16,2022-11-13 02:10:09,93521.78571428571,0.0,0.8928571428571429,2175,0,0.00015204767,Miss Missing You,Fall Out Boy,Save Rock And Roll
05ZroIPvy6d2wlQ9AIDcWp,2,2021-12-23 04:10:19,2023-07-02 04:49:56,209763.0,0.0,1.0,556,0,9.451704e-05,Promesses,Dimmi,Promesses
05ajrG3EAcIe3j7NuqRV9B,2,2024-06-08 22:32:06,2024-11-10 19:32:52,181266.0,0.0,0.5,154,0,0.00010259508,Alright - 2015 Remaster,Supergrass,I Should Coco
05ascW5kZSLsGM7sdr9Eot,17,2022-11-16 06:46:08,2024-09-07 22:18:50,140704.0588235294,0.29411764705882354,0.8823529411764706,661,0,5.651523e-05,Lodo,Xoel López,Sueños y Pan
05bfbizlM5AX6Mf1RRyMho,5,2021-09-25 03:29:06,2021-12-07 06:52:03,112902.4,0.0,0.8,73,0,0.00023077721,AM Remix,Nio Garcia,AM Remix
05cV3dgJQiuBVCipuSpckU,3,2022-10-30 08:43:29,2022-10-31 15:10:35,28634.333333333332,1.0,0.0,1,1,0.9996655,Dancing In The Dark,Juanes,Origen
05dG6m4jiK3umxfUUPdu5K,3,2017-01-02 19:19:16,2017-01-09 05:30:48,71575.66666666667,0.0,1.0,6,1,0.9997429,Casino Boogie,The Rolling Stones,Exile On Main St
05ejOuAU8leltpExErnAXo,1,2021-01-19 04:50:28,2021-01-19 04:50:28,202572.0,0.0,1.0,0,0,5.0889877e-05,Glory Road,Neil Diamond,Brother Love's Travelling Salvation Show
05evePUsIT1cmIURp1hgu6,41,2016-11-28 07:56:23,2020-10-27 19:08:21,99456.43902439025,0.0,0.9024390243902439,1429,0,0.00015204767,Planet Telex,Radiohead,The Bends
05i27oUqs1xkoaRsA5Mlvf,1,2022-10-28 18:42:09,2022-10-28 18:42:09,375760.0,0.0,0.0,0,0,0.00014690189,Beber de Tu Sangre - Versión Sinfónico [En Vivo],Kazz (Los Amantes de Lola),Rock en Tu Idioma Sinfónico
05j1FJsfjJzygNbYnSy2qG,1,2015-08-30 02:28:49,2015-08-30 02:28:49,8339.0,1.0,1.0,0,0,7.279815e-05,I'm Gonna Move to the Outskirts of Town,B.B. King,Anthology
05jakGwXUjYrhym8anNpcW,1,2024-01-12 21:17:31,2024-01-12 21:17:31,371973.0,0.0,1.0,0,0,9.7441094e-05,Hey Joe,Lee Moses,Time and Place (Digitally Remastered)
05n71eryS0utlds4EPY980,1,2023-05-02 18:11:45,2023-05-02 18:11:45,179680.0,0.0,0.0,0,0,9.806152e-05,A Woman,JJ Grey & Mofro,Country Ghetto
05prboiM4bmlXfvsvghvI1,1,2020-11-10 18:33:42,2020-11-10 18:33:42,258185.0,0.0,0.0,0,0,0.00014690189,Once I Had A Secret Love,CMC 3,Dear Old Stockholm
05q7lfYerRkqqNDua3vJOL,1,2020-10-08 20:19:31,2020-10-08 20:19:31,1670.0,0.0,1.0,0,0,6.517772e-05,The Passing of the Elves,Howard Shore,The Lord of the Rings: The Fellowship of the Ring - the Complete Recordings
05qnSGeQ5anFIR76khxhUJ,1,2015-10-03 04:16:04,2015-10-03 04:16:04,55356.0,1.0,1.0,0,0,0.00022434235,Olvidé Respirar,David Bisbal,Tú Y Yo
05sCp83gcMm1iecYydKJS3,1,2016-10-10 20:25:06,2016-10-10 20:25:06,194520.0,0.0,1.0,0,0,5.0889877e-05,Let's Hurt Tonight,OneRepublic,Oh My My
05sLVNdtpbTqgTRSHromSa,5,2019-08-13 18:44:51,2019-11-11 01:31:40,252958.6,0.0,0.6,89,0,6.6946726e-05,Pale Blue Eyes,The Velvet Underground,The Velvet Underground
05uGBKRCuePsf43Hfm0JwX,81,2017-04-12 21:01:48,2024-07-22 03:28:59,174568.95061728396,0.012345679012345678,0.7530864197530864,2657,0,6.657861e-05,Brain Damage,Pink Floyd,The Dark Side of the Moon
05vms8fFZ4KG2J6U6cJ59I,1,2015-08-05 03:52:58,2015-08-05 03:52:58,56192.0,1.0,1.0,0,0,0.00022434235,Te Hubieras Ido Antes,Julión Álvarez y su Norteño Banda,Soy Lo Que Quiero... Indispensable
05zoCFljYrSwjVWw2hWRiU,1,2021-12-25 00:46:44,2021-12-25 00:46:44,175822.0,0.0,1.0,0,0,6.834299e-05,Have Yourself A Merry Little Christmas,Ella Fitzgerald,Christmas With Ella
0603R13Jv4PfkdC0Ch1vK2,2,2023-01-03 02:46:00,2023-01-03 18:00:13,107910.5,0.0,1.0,0,1,0.99914396,Turnedo (feat. Xoel López) - Confesiones en directo,Ivan Ferreiro,Confesiones de un artista de mierda
063REnx7andkNEfEvBESVb,4,2021-10-22 02:53:21,2021-10-23 19:22:45,212030.25,0.0,0.75,1,1,0.99964213,Yolanda,Pablo Milanés,Singles
067MGJE7npRzskqC0lftUj,1,2022-03-29 08:06:12,2022-03-29 08:06:12,205219.0,0.0,0.0,0,0,0.00012753959,Juro,Edgar Oceransky,De Carne y Hueso
068mRmnpji3ZQc7FcMbjHW,3,2015-09-01 01:06:59,2015-09-01 01:08:05,65800.66666666667,0.6666666666666666,1.0,0,1,0.9995691,Somebody To You,The Vamps,Somebody To You
06ClI3XK2FPR5uP8tPcFS1,4,2016-10-18 00:09:20,2017-11-13 07:30:53,163296.25,0.0,0.75,391,0,0.00025242343,Around The World,Kings of Leon,WALLS
06EL94D0TA27Ik0Ke5usbj,1,2015-09-01 01:41:17,2015-09-01 01:41:17,2052.0,1.0,1.0,0,0,7.279815e-05,The Way,Ariana Grande,Yours Truly
06EmqZJolHpHSwNKLHVmqB,1,2017-01-15 08:55:55,2017-01-15 08:55:55,295226.0,0.0,1.0,0,0,9.7441094e-05,Dance With Me (feat. Beanie Sigel) - Remix,112,R&B Hits
06FNTuwgAewxRrZuOABmVd,1,2016-12-23 08:39:58,2016-12-23 08:39:58,44419.0,0.0,0.0,0,0,0.00017141472,I Didn't Know What Time It Was,Bobby Darin,Beyond the Sea
06FPKuSnHVpswEXSF03IC9,31,2017-04-18 04:53:44,2020-12-15 17:04:35,245527.25806451612,0.0,0.8064516129032258,1337,0,0.00016267125,Epilogue (Finale),Les Misérables - 10th Anniversary Concert Cast,Les Misérables (In Concert at the Royal Albert Hall)
06FhHrnpYCmIxIxIGUehxQ,5,2023-07-18 16:38:12,2024-03-21 21:53:10,116572.0,0.4,0.2,247,0,0.00014398241,Palmar,Caloncho,Palmar
06G2WECaILEJFMD2CWNSiI,19,2019-07-15 14:17:46,2024-11-18 01:40:25,46053.68421052631,0.10526315789473684,0.9473684210526315,1952,0,4.8488684e-05,"Goodnight, Travel Well",The Killers,Day & Age - Bonus Tracks
06HQejVsTz9NqkSmxsVCCM,1,2020-11-10 04:39:00,2020-11-10 04:39:00,191.0,0.0,0.0,0,0,0.00011784961,Misty,Ahron Kupner,Session 1
06Hdbxh6NCy6TIhjdXTchB,2,2015-08-25 00:14:59,2015-08-25 21:49:48,105370.0,0.5,1.0,0,1,0.99940634,Headlights (feat. Ilsey),Robin Schulz,Headlights (feat. Ilsey)
06ILHNHpgAntzGkzvDheZW,1,2017-03-26 14:11:00,2017-03-26 14:11:00,9158.0,0.0,0.0,0,0,0.00011784961,Living (feat. Alex Clare) - Sonic Matta Remix,Bakermat,Living (Remixes) (feat. Alex Clare)
06IfNMdoVrWAizU8boYYCt,4,2023-11-22 05:26:50,2024-11-14 23:14:44,238561.0,0.0,1.0,358,0,0.0011754888,Impeach the President,The Honey Drippers,Impeach the President
06KakoES48DwEoAiUIdjmg,9,2022-07-14 22:37:38,2024-11-08 18:40:53,200397.0,0.2222222222222222,0.3333333333333333,847,0,3.7285034e-05,I Promise,Radiohead,OK Computer OKNOTOK 1997 2017
06KyNuuMOX1ROXRhj787tj,1,2016-12-17 00:42:44,2016-12-17 00:42:44,217706.0,0.0,1.0,0,0,7.210085e-05,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind
06PcFr42yEwK5Dv2cdkcC0,2,2015-09-27 20:46:04,2017-12-30 01:03:10,172744.0,0.5,0.5,824,0,0.00013496343,Más Que Amigos,Matisse,Sube
06Pfxmp9TtC2H00apclouT,1,2024-11-20 18:16:34,2024-11-20 18:16:34,166386.0,0.0,0.0,0,0,7.324227e-05,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,A Charlie Brown Christmas [2012 Remastered & Expanded Edition]
06Qha323s06okpZ4LmMX7P,17,2018-11-27 19:44:13,2024-11-18 01:29:02,99139.76470588235,0.0,0.9411764705882353,2182,0,0.00015204767,Love Illumination,Franz Ferdinand,"Right Thoughts, Right Words, Right Action"
06RdYCp0UxsBtWsonHfSZz,1,2017-08-01 18:15:17,2017-08-01 18:15:17,38860.0,0.0,0.0,0,0,0.00011784961,Just the Way You Are,Billy Joel,The Stranger
06RkpwK6SqE0CWNM3lOvmZ,1,2023-02-01 02:21:53,2023-02-01 02:21:53,113215.0,0.0,1.0,0,0,0.00010291303,Arrow Point Port,Oma Holt,Arrow Point Port
06T10fEzN8ZCcqzQZYA184,34,2017-05-31 21:57:45,2024-06-07 21:15:23,69973.20588235294,0.08823529411764706,0.9117647058823529,2563,0,5.1634826e-05,Gotta Be Somebody,Nickelback,Dark Horse
06ToUdys6LcsZ0v8TX1AbD,1,2023-09-24 04:52:48,2023-09-24 04:52:48,236469.0,0.0,1.0,0,0,9.7441094e-05,Broken Glass,Ehrling,Broken Glass
06WnUZymWyJamDivTWqJZA,1,2021-10-10 08:03:03,2021-10-10 08:03:03,221891.0,0.0,1.0,0,0,7.210085e-05,Drop The Game,Flume,Lockjaw
06dl1UTikur0Mcunp2hNZb,27,2017-01-06 06:38:09,2019-02-18 17:20:18,99003.29629629629,0.0,0.7037037037037037,773,0,0.00011739414,On Top,The Killers,Hot Fuss
06emSBtL6jcUXcjVlayUHl,1,2023-01-04 17:09:52,2023-01-04 17:09:52,181693.0,0.0,1.0,0,0,6.834299e-05,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",Sergei Rachmaninoff,"Rachmaninoff: 12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)"
06gfpz7tUnRadSmMcehXC0,2,2017-12-17 20:04:55,2017-12-17 20:06:20,34143.0,0.0,0.0,0,1,0.9993705,Silent Night,Frank Sinatra,Ultimate Christmas
06h3McKzmxS8Bx58USHiMq,1,2019-11-24 04:54:04,2019-11-24 04:54:04,191602.0,0.0,1.0,0,0,5.0889877e-05,Silhouettes - Original Radio Edit,Avicii,Silhouettes
06mFFhdNhfblY7tHLXFk5T,1,2021-03-07 03:31:04,2021-03-07 03:31:04,149796.0,0.0,1.0,0,0,4.2584154e-05,Dance with Me,Ehrling,"Tropical Confessions, Pt. 3"
06mn9gAUfw9kJLjNxJaDHD,1,2019-09-29 07:14:53,2019-09-29 07:14:53,338720.0,0.0,0.0,0,0,0.00014690189,Thistle & Weeds - Live At Shepherd's Bush Empire,Mumford & Sons,Sigh No More
06p2Ij0lXD45LODQDCov0u,1,2017-07-21 18:48:14,2017-07-21 18:48:14,11685.0,0.0,0.0,0,0,0.00011784961,Rosas,La Oreja de Van Gogh,París
06qPEPcQwF1tZWWxRvDVPI,1,2023-01-23 17:56:10,2023-01-23 17:56:10,137614.0,0.0,1.0,0,0,6.0351103e-05,Raconteur,Elijah Stone,Raconteur
06s3QtMJVXw1AJX3UfvZG1,1,2020-08-14 04:34:04,2020-08-14 04:34:04,245993.0,0.0,0.0,0,0,0.00014690189,Hasta Que Dios Diga,Anuel AA,Emmanuel
06vt7BIMyVW3CrvWNQ5vCx,1,2023-02-01 02:26:33,2023-02-01 02:26:33,104027.0,0.0,1.0,0,0,0.00010291303,Les Ondes,Dawn Geller,Les Ondes
06wBzJZOb0TZ3F1d8e3CoI,1,2015-08-29 01:10:05,2015-08-29 01:10:05,223654.0,1.0,1.0,0,0,0.00014456143,The Cage (Be my baby),Deep Divers,Big Blue Chill
06xNkl12TrxwGYrwTGlUUd,1,2022-02-22 01:54:29,2022-02-22 01:54:29,169460.0,0.0,0.0,0,0,7.209645e-05,Main Title (The Notebook),Aaron Zigman,The Notebook (Original Motion Picture Soundtrack)
06ylybDHRyv6wEpjBc9TKn,1,2020-10-21 16:16:07,2020-10-21 16:16:07,9146.0,0.0,0.0,0,0,0.00011784961,Nobody's Love (feat. Popcaan) - Remix,Maroon 5,Nobody’s Love Remix (ft. Popcaan)
06ypiqmILMdVeaiErMFA91,42,2016-11-30 22:32:08,2023-11-21 02:57:24,47531.09523809524,0.0,0.8333333333333334,2546,0,0.00026500053,Drive My Car - Remastered 2009,The Beatles,Rubber Soul
06zNPctschJyUIxaZB6G7K,11,2021-01-31 01:57:48,2023-04-07 09:44:44,28724.909090909092,0.09090909090909091,0.45454545454545453,796,0,3.2658107e-05,Mirror Image,Weezer,OK Human
071QzNfV4nNVuCbBZ598uC,3,2023-11-22 10:48:16,2024-01-14 06:31:31,196600.0,0.0,1.0,52,0,0.00011789166,Grazin' In The Grass,Orquesta Harlow,Orchestra Harlow Presenta a Ismael Miranda
072XFpSbDJPCRxILkfUbxp,3,2017-05-26 00:57:43,2018-02-12 03:32:42,120949.33333333333,0.0,0.3333333333333333,262,0,0.00025776253,Howling At Nothing,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats
072bOPlll2Nf7PJuehs5SA,1,2017-12-15 03:15:11,2017-12-15 03:15:11,10775.0,0.0,0.0,0,0,0.00011784961,Santa Claus Is Coming To Town,Matt Belsante,White Christmas
073ILU1C3APNRGF66VhtyA,1,2021-09-25 09:59:30,2021-09-25 09:59:30,207030.0,0.0,1.0,0,0,7.210085e-05,Liar,Camila Cabello,Romance
074OTSJiAus6qfpGKx3IJP,1,2020-07-23 03:44:58,2020-07-23 03:44:58,231736.0,0.0,0.0,0,0,0.0001042026,II. Shadows,Childish Gambino,Because the Internet
0751ozQYIiLVQ9FRFhe55j,22,2020-08-20 22:46:42,2024-08-14 03:14:12,195680.63636363635,0.045454545454545456,0.8636363636363636,1454,0,4.924195e-05,Glamorous Indie Rock & Roll,The Killers,Hot Fuss
077OhUjy58qkjscrXjW696,63,2016-12-13 17:38:30,2024-07-22 20:56:05,86104.96825396825,0.015873015873015872,0.7301587301587301,2778,0,3.9733546e-05,The Show Must Go On,Pink Floyd,The Wall
079Ey5uxL04AKPQgVQwx5h,3,2021-09-25 08:54:26,2021-12-07 07:05:28,62362.0,0.0,0.6666666666666666,72,0,0.00016269016,Baila Conmigo (with Rauw Alejandro),Selena Gomez,Revelación - EP
079RvHezHwxo9DC7FIBzf5,1,2023-01-02 23:27:34,2023-01-02 23:27:34,130000.0,0.0,1.0,0,0,7.351601e-05,Picturesque Dreams,Andreas Horschel,Strange Trails
07ARfS39HSzPfEWZS8opOs,1,2021-03-01 18:57:01,2021-03-01 18:57:01,206751.0,0.0,0.0,0,0,0.000113632545,I Love How You Love Me - Live,Jeff Mangum,Live at Jittery Joe's
07BleRmCfDglNgHoIJvvwi,1,2021-12-29 03:13:28,2021-12-29 03:13:28,25444.0,0.0,1.0,0,0,6.517772e-05,Please Come Home,Uncle Kracker,Seventy Two & Sunny
07FOCFJhMmCVQDyWX1d3gR,1,2020-07-14 23:45:33,2020-07-14 23:45:33,212092.0,0.0,0.0,0,0,0.000113632545,Algorhythm,Childish Gambino,3.15.20
07Ff2IljWccaYecJVpc2R5,1,2018-09-26 21:51:14,2018-09-26 21:51:14,117813.0,0.0,0.0,0,0,0.00016753911,"I'll Be On My Way - Live At The BBC For ""Side By Side"" / 24th June, 1963",The Beatles,Live At The BBC
07GAbru1z3NEtppkE5W4LF,38,2020-05-01 14:11:29,2024-10-18 13:13:43,191727.7894736842,0.0,0.631578947368421,1630,0,3.5368692e-05,Don't Stop... - Demo,Oasis,Don't Stop...
07GvNcU1WdyZJq3XxP0kZa,10,2019-11-14 18:13:12,2024-01-02 00:11:02,174894.0,0.1,0.2,1509,0,3.8902203e-05,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours
07HLVW0ewbh9utzm5PKOIi,1,2022-10-30 08:36:20,2022-10-30 08:36:20,27462.0,1.0,0.0,0,0,0.00010644602,Es Tarde,Juanes,Mis Planes Son Amarte
07KHJvlYBeQVqrmifTEqEp,2,2015-01-12 22:34:59,2015-06-03 08:07:38,6033.5,1.0,0.0,141,0,0.00028858692,Dream On,Aerosmith,The Essential Aerosmith
07SgR5jvYFyVDHa6uv8Fh0,19,2015-09-21 01:51:05,2018-04-01 23:07:48,78741.94736842105,0.3157894736842105,0.7894736842105263,923,0,6.946359e-05,Joy Ride,The Killers,Day & Age
07SnYttUopjIFHnc1hZIMc,2,2018-11-21 01:03:02,2018-11-21 01:05:34,84512.0,0.0,0.0,0,1,0.9996356,Mother Nature's Son - 2018 Mix,The Beatles,The Beatles
07Ugv4TA7PvQfoqetnmLrS,10,2017-06-05 07:27:56,2017-10-13 06:01:16,166529.2,0.0,0.7,129,0,7.7294484e-05,Everything Now,Arcade Fire,Everything Now
07VXD8d0e3g355Wp6FVTm6,27,2017-04-09 11:39:51,2023-03-22 02:21:05,159777.88888888888,0.0,0.8518518518518519,2172,0,0.00017595953,Slow It Down,The Lumineers,The Lumineers
07VZMmSpypRxW9H30LfHGI,2,2024-06-12 21:59:18,2024-11-11 15:29:54,144656.5,0.0,1.0,151,0,3.6329777e-05,Sitting in My Hotel,The Kinks,Everybody's in Show-Biz
07XNX6pHJqIcIVg5rG8czr,1,2015-08-15 21:15:18,2015-08-15 21:15:18,219214.0,0.0,1.0,0,0,7.210085e-05,Angel Of Small Death & The Codeine Scene,Hozier,Hozier
07XaOyTS5hyaWiUK1Bc3bR,10,2021-10-02 04:11:38,2024-10-12 03:38:06,109981.9,0.3,1.0,1105,0,4.951624e-05,True Love Waits,Radiohead,A Moon Shaped Pool
07ZSQZzH92n1uwEG0m8M4f,1,2021-06-10 19:23:10,2021-06-10 19:23:10,244400.0,0.0,0.0,0,0,0.00014690189,Another Sunny Day,Belle and Sebastian,The Life Pursuit
07b2BAchD1jtRHmwWF4m6d,1,2016-10-17 23:34:44,2016-10-17 23:34:44,2716.0,0.0,1.0,0,0,6.517772e-05,Take a Walk - Klangrausch Remix,Audio Bug,Take a Walk
07cLeTEWUmB8IdvWqhCYM2,7,2015-09-19 02:47:48,2015-12-02 15:34:33,55514.71428571428,0.7142857142857143,0.0,74,0,0.00035054286,Cinderella,Daughtry,Baptized (Deluxe Version)
07dcoHmvDST7SAUH0sdEjR,41,2020-11-05 19:19:39,2024-11-26 17:32:29,115687.85365853658,0.0,0.5609756097560976,1481,0,4.7536636e-05,Getting Rid of Britta,Chevy Chase,Community (Music from the Original Television Series)
07fmUH4VMyKkCRaugAyke7,16,2019-07-12 14:46:13,2023-04-05 01:52:47,88032.25,0.0,1.0,1362,0,0.00015866768,Double Crossing Time - Mono,Eric Clapton,Blues Breakers
07hII2Rc29q4F2nTE3P1od,1,2013-07-08 03:20:20,2013-07-08 03:20:20,67587.0,0.0,0.0,0,0,0.0002036255,Sun - Gildas Kitsunй Club Night Short Remix,Two Door Cinema Club,The Kitsuné Special Edition #3 (Kitsuné Maison 14: The Absinthe Edition + Gildas Kitsuné Club Night Mix #3)
07jRoiOgRwkURxytyoB3s4,15,2019-10-07 21:11:18,2022-11-24 23:18:57,16792.333333333332,0.06666666666666667,1.0,1144,0,2.9747856e-05,Yearnin',The Black Keys,The Big Come Up
07kgKnZT1PAOnt4fW8IIXK,25,2017-04-30 08:16:07,2021-09-10 20:46:47,18025.44,0.0,0.76,1594,0,0.00014063425,New York Telephone Conversation,Lou Reed,Transformer
07nH4ifBxUB4lZcsf44Brn,2,2015-09-01 01:35:10,2019-11-24 04:02:57,107531.5,0.5,1.0,1545,0,7.27672e-05,Blame (feat. John Newman),Calvin Harris,Motion
07vNpVIfnEIduYNi2wGIA9,2,2019-11-04 23:13:43,2019-11-04 23:50:55,84269.0,0.0,1.0,0,1,0.99914396,Sonora Querida,La Brissa,Su Majestad la Brissa la Reata
07zToRJlr6YYaDNL70CFz8,1,2016-12-09 04:44:23,2016-12-09 04:44:23,20572.0,0.0,1.0,0,0,6.517772e-05,No Particular Place To Go - Single Version,Chuck Berry,Gold
0815caqt2Lytro5EIzMufT,15,2019-10-30 16:30:05,2024-06-19 01:41:58,105715.46666666666,0.0,0.9333333333333333,1693,0,0.00015204767,You And Me,Lifehouse,Lifehouse
081ZC35g9Bw5rZwZ5oSixz,1,2019-04-08 01:11:38,2019-04-08 01:11:38,3170.0,0.0,1.0,0,0,6.517772e-05,The Door Is Always Open,Waylon Jennings,Dreaming My Dreams
